,Datum,Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh),temperature_2m_max,temperature_2m_min,temperature_2m_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max
1137,2023-02-11,595807.99,803031.28,106.26791666666666,7.042,-0.658,3.2107499,35901.727,6492.23,0.1,0.1,0.0,11.841756,22.68
1138,2023-02-12,777089.99,335408.47000000003,136.30875,7.092,-2.2580001,1.0753332,36107.574,20230.02,0.0,0.0,0.0,9.686609,15.84
1139,2023-02-13,935125.93,335828.41,163.49625,4.142,-3.2580001,0.37324998,36315.164,20319.13,0.0,0.0,0.0,7.5170207,15.4800005
1140,2023-02-14,963978.17,325196.64,154.49291666666667,3.342,-4.3580003,-1.7559167,36524.297,25576.527,0.0,0.0,0.0,10.630672,25.919998
1141,2023-02-15,910422.17,413349.92,143.52125,9.442,-4.6080003,1.3169998,36734.766,32384.684,0.0,0.0,0.0,9.0,21.599998
1142,2023-02-16,789328.06,690248.2,136.73125000000002,10.242001,3.892,7.2899175,36946.37,0.0,1.5000002,1.5000002,0.0,26.009842,52.199997
1143,2023-02-17,417738.76,1140702.23,81.14916666666666,11.192,7.942,9.335752,37158.918,8756.957,3.1999998,3.1999998,0.0,32.76198,65.159996
1144,2023-02-18,351693.52,939848.55,94.67291666666667,9.042001,5.8919997,7.577417,37372.215,15993.892,4.2,4.2,0.0,26.727423,56.88
1145,2023-02-19,393689.88,660680.75,114.05416666666667,11.692,5.092,7.5669994,37586.07,21989.742,0.0,0.0,0.0,22.963936,49.68
1146,2023-02-20,416129.88,1142098.06,61.41708333333333,12.492001,4.492,7.5899167,37800.316,25709.688,0.0,0.0,0.0,17.555305,36.0
1147,2023-02-21,664577.05,672319.23,122.44583333333333,13.192,1.392,6.452417,38014.766,28496.926,0.0,0.0,0.0,8.161764,17.28
1148,2023-02-22,853033.59,412427.88,148.64791666666667,10.842,3.392,6.77325,38229.246,17007.354,0.6,0.6,0.0,8.707238,21.24
1149,2023-02-23,875031.5,404464.26,146.12041666666667,8.792001,2.2419999,6.3815837,38443.58,12945.947,1.4000001,1.4000001,0.0,19.443333,40.68
1150,2023-02-24,665027.96,804150.55,118.3025,3.592,-2.4580002,1.2253332,38657.6,7783.4287,3.2,1.2,1.47,24.535524,49.68
1151,2023-02-25,440433.31,910390.82,89.29041666666667,1.742,-4.458,-1.7496667,38871.145,31257.668,0.5,0.0,0.35000002,23.847115,50.399998
1152,2023-02-26,484217.37,649868.1900000001,109.82208333333334,1.092,-4.458,-1.8330003,39084.312,25750.818,0.0,0.0,0.0,18.388212,39.6
1153,2023-02-27,840355.94,470870.63,152.27458333333334,2.892,-3.808,-0.73925,39298.836,34231.176,0.0,0.0,0.0,17.227419,38.16
1154,2023-02-28,843795.85,486461.3,148.045,6.442,-3.0080001,1.0190834,39514.926,35654.97,0.0,0.0,0.0,19.33639,40.32
1155,2023-03-01,816640.89,515739.38,142.96833333333333,10.192,-0.308,3.7982504,39732.41,35598.082,0.0,0.0,0.0,15.716793,35.64
1156,2023-03-02,822410.0,483962.07,144.30666666666667,9.942,-2.558,2.7670002,39951.133,36170.65,0.0,0.0,0.0,11.659777,23.4
1157,2023-03-03,799951.18,488686.61,136.76375,2.592,-4.158,-0.49133337,40170.93,7284.5,0.1,0.0,0.07,16.923828,35.64
1158,2023-03-04,562084.26,719085.95,107.47166666666668,3.592,-0.95799994,1.3878332,40391.64,14116.42,0.2,0.0,0.14,16.375053,36.719997
1159,2023-03-05,618123.67,540298.0599999999,121.78666666666668,4.692,-1.308,1.3586665,40613.12,17199.55,0.70000005,0.0,0.48999998,20.617662,43.92
1160,2023-03-06,827906.42,487596.43,150.67291666666668,5.742,-0.058,2.68575,40835.22,125.3223,0.6,0.2,0.28,21.26744,47.16
1161,2023-03-07,639179.26,919104.55,106.86791666666666,8.142,0.842,4.194083,41057.773,0.0,16.8,14.099999,1.89,21.413193,47.16
1162,2023-03-08,849717.62,413885.32,138.89041666666665,11.292001,5.3919997,8.400333,41280.652,13527.785,15.400001,15.400001,0.0,29.195534,68.76
1163,2023-03-09,748849.03,501457.98,127.19916666666667,11.642,2.692,7.6940837,41503.695,24361.582,9.9,9.9,0.0,32.59939,65.88
1164,2023-03-10,552798.42,828896.02,115.61375,2.392,-1.308,0.72325,41726.77,12114.631,1.1,0.099999994,0.7,34.201893,70.92
1165,2023-03-11,463422.6,719008.98,98.605,6.242,-3.058,1.7586666,41949.723,760.4491,0.4,0.4,0.0,14.003029,32.399998
1166,2023-03-12,355610.47,698866.8,95.53250000000001,16.692,5.6419997,10.073249,42172.418,18343.762,5.4,5.4,0.0,18.58451,62.279995
1167,2023-03-13,327007.51,1160567.27,37.13916666666667,12.942,2.442,8.346168,42394.71,21276.89,12.699999,12.199999,0.35,33.603645,67.32
1168,2023-03-14,405919.1,1056433.48,71.47958333333334,5.042,-2.108,1.91075,42616.457,28864.31,1.7,0.9000001,0.56,21.24305,47.16
1169,2023-03-15,595181.87,713042.84,127.72458333333333,6.3919997,-4.808,1.0961665,42837.51,38845.914,0.0,0.0,0.0,13.684735,32.039997
1170,2023-03-16,499550.69,880359.6,105.57458333333334,14.092,0.041999996,5.856583,43057.742,37767.43,0.0,0.0,0.0,11.212135,25.919998
1171,2023-03-17,459038.45,794142.69,92.34750000000001,15.442,0.592,7.783667,43276.996,39035.34,0.1,0.1,0.0,10.296251,18.359999
1172,2023-03-18,418629.65,538268.36,109.33749999999999,13.642,3.642,7.8649173,43495.38,16160.614,0.70000005,0.70000005,0.0,9.339208,21.96
1173,2023-03-19,463854.46,442917.04,111.99208333333333,11.742001,4.042,7.796167,43714.457,16949.22,1.0,1.0,0.0,13.084402,31.319998
1174,2023-03-20,652322.17,496428.9,125.17291666666667,15.192,4.592,9.677417,43934.453,27696.262,0.0,0.0,0.0,10.144082,24.119999
1175,2023-03-21,648650.53,561224.68,115.05250000000001,16.792,3.942,10.412833,44155.223,38787.414,0.0,0.0,0.0,16.45007,35.28
1176,2023-03-22,397643.04,964145.65,80.17791666666666,16.142,7.342,12.139918,44376.645,5953.093,0.2,0.2,0.0,24.606731,53.28
1177,2023-03-23,372779.06,935647.34,74.70958333333333,15.542001,8.642,11.942002,44598.582,7482.798,6.3,6.3,0.0,24.535526,57.239998
1178,2023-03-24,346533.31,992332.3200000001,53.115833333333335,11.042001,6.542,8.167001,44820.906,30559.113,5.2000003,5.0,0.14,29.17777,61.920002
1179,2023-03-25,254283.11000000002,1071174.19,14.66625,9.392,4.692,6.6357512,45043.492,11429.971,4.6,4.6,0.0,21.841648,43.56
1180,2023-03-26,249367.55,685932.0,70.62391304347825,5.692,0.492,3.7524164,45266.207,32400.0,2.4999998,2.1,0.28,24.912935,54.0
1181,2023-03-27,395670.73,915235.25,92.31833333333333,5.492,-1.558,1.8628331,45488.918,28099.354,0.0,0.0,0.0,22.86496,47.16
1182,2023-03-28,523420.44,702779.21,113.15125,12.042001,0.742,6.47325,45711.496,4643.9297,1.0000001,0.4,0.42000002,18.0036,36.36
1183,2023-03-29,561207.36,582097.92,116.53916666666667,14.692,7.442,10.554502,45933.81,11831.422,6.4,6.4,0.0,26.405453,61.920002
1184,2023-03-30,371658.92,989798.54,81.44083333333333,14.342,7.292,9.51075,46155.72,22573.805,7.8,7.8,0.0,23.664352,56.519997
1185,2023-03-31,384949.91,736154.4,97.59375,9.742001,6.942,8.000334,46377.082,3280.3652,5.7,5.7,0.0,26.089447,52.199997
1186,2023-04-01,272864.84,943137.25,55.76583333333334,7.342,2.4919999,5.9065824,46597.777,7310.1855,7.5,7.5,0.0,17.902534,38.16
1187,2023-04-02,308874.19,806098.45,67.33083333333333,6.792,0.592,3.0753334,46817.652,31568.613,0.2,0.0,0.14,16.323528,39.96
1188,2023-04-03,553750.84,662073.16,114.79791666666667,4.792,-2.158,1.592,47036.57,26616.793,0.0,0.0,0.0,13.441071,30.599998
1189,2023-04-04,650397.89,506838.18,132.06958333333333,6.292,-3.5080001,1.9628334,47254.38,39554.93,0.0,0.0,0.0,9.360001,20.519999
1190,2023-04-05,672808.82,459823.83,140.97166666666666,10.492001,-2.308,3.6420002,47470.938,42233.56,0.0,0.0,0.0,8.942214,20.880001
1191,2023-04-06,575071.25,639923.23,124.28458333333333,12.592,-2.2080002,4.989917,47686.094,42976.426,0.0,0.0,0.0,14.021525,27.359999
1192,2023-04-07,469025.08,620643.38,108.63041666666668,6.792,0.792,3.9628332,47899.92,6311.38,4.2000003,4.2000003,0.0,10.990322,23.759998
1193,2023-04-08,470272.3,354525.15,116.89416666666666,11.992001,0.09200001,5.700334,48113.94,42989.79,0.4,0.4,0.0,12.6462,25.56
1194,2023-04-09,346928.19,455612.66,105.0475,13.042001,-0.258,6.8211665,48328.344,43040.41,0.0,0.0,0.0,14.372974,32.760002
1195,2023-04-10,245682.72,914216.98,39.974583333333335,11.442,3.442,7.3545,48542.996,28844.604,5.3999996,5.3999996,0.0,27.219902,58.679996
1196,2023-04-11,321606.55,924606.99,59.98541666666667,9.392,1.842,6.3003335,48757.766,3897.0728,4.4,4.4,0.0,20.898611,42.48
1197,2023-04-12,411349.41000000003,755486.7,107.6925,10.142,3.7919998,7.2482505,48972.527,20541.424,0.70000005,0.70000005,0.0,17.057314,37.079998
1198,2023-04-13,445741.63,781236.5,108.41375,10.392,3.942,6.6795,49187.125,15318.018,2.5,2.5,0.0,16.923828,37.079998
1199,2023-04-14,570449.71,475953.58999999997,128.79583333333332,7.692,3.892,5.8732495,49401.434,0.0,8.300001,8.300001,0.0,15.580141,32.039997
1200,2023-04-15,402755.58,578467.95,106.79708333333333,12.742001,5.842,7.9878335,49615.297,12477.659,3.4999998,3.4999998,0.0,10.805998,23.4
1201,2023-04-16,431238.5,423729.85,110.09958333333333,12.242001,4.842,8.256584,49828.58,24742.088,0.8000001,0.8000001,0.0,17.418196,37.8
1202,2023-04-17,548685.14,538334.59,124.23583333333333,12.092,4.242,8.562834,50041.12,2041.0186,0.3,0.3,0.0,18.218275,38.88
1203,2023-04-18,521902.38,719946.04,108.22541666666666,11.092,1.992,6.6753335,50252.773,23925.967,3.1999998,3.1999998,0.0,19.64228,42.48
1204,2023-04-19,455303.04,878006.56,87.51583333333333,10.342,0.14199999,5.9295006,50463.375,8307.633,0.3,0.3,0.0,23.266697,48.239998
1205,2023-04-20,503271.47000000003,730230.78,111.70625,18.192,6.292,12.041999,50672.77,44349.06,0.0,0.0,0.0,16.62249,35.64
1206,2023-04-21,436787.5,914214.21,89.47500000000001,20.192,5.8919997,13.185749,50880.785,44224.723,0.1,0.1,0.0,10.97262,26.28
1207,2023-04-22,357108.42,790396.01,84.46708333333333,15.392,9.392,12.125335,51087.258,23020.908,8.2,8.2,0.0,11.631956,26.28
1208,2023-04-23,310478.04,586150.39,85.80083333333333,14.192,6.292,10.431583,51292.004,36117.805,0.2,0.2,0.0,26.700743,55.079998
1209,2023-04-24,396471.55,912913.35,104.60333333333334,10.592,3.2919998,7.1315827,51494.848,32894.67,1.4000001,1.4000001,0.0,19.64228,43.199997
1210,2023-04-25,513749.26,801198.76,100.99624999999999,9.742001,0.992,5.571167,51695.605,34318.33,0.0,0.0,0.0,13.708391,32.039997
1211,2023-04-26,526431.14,708391.4400000001,110.72083333333335,13.442,-0.95799994,7.4920006,51894.086,27763.562,0.0,0.0,0.0,8.669949,19.44
1212,2023-04-27,506616.67,541952.43,112.08583333333333,14.042001,6.442,9.81075,52090.324,255.64903,2.1999998,2.1999998,0.0,14.003029,28.08
1213,2023-04-28,488165.2,547801.71,106.00333333333333,15.442,8.142,12.275334,52285.797,30414.719,1.2,1.2,0.0,18.58451,41.039997
1214,2023-04-29,394239.33,590079.17,100.64625000000001,16.542,6.792,11.467,52480.668,46460.523,0.0,0.0,0.0,13.493999,27.359999
1215,2023-04-30,317318.48,572884.62,68.28666666666666,16.042,6.242,10.369083,52674.793,24659.982,1.6999999,1.6999999,0.0,13.979871,28.08
1216,2023-05-01,289157.27,538028.98,87.54916666666666,15.842,5.292,10.764918,52868.008,40674.125,2.4999998,2.4999998,0.0,12.313893,27.359999
1217,2023-05-02,369182.93,667184.02,106.10125,16.192,5.042,10.587834,53060.152,48813.633,0.0,0.0,0.0,12.074766,23.039999
1218,2023-05-03,388883.34,579018.72,107.79875,18.491999,4.792,11.929502,53251.074,49240.855,0.0,0.0,0.0,9.686609,25.199999
1219,2023-05-04,355733.29,710266.42,97.49958333333332,22.442,6.942,13.821166,53440.59,34941.176,4.2999997,4.2999997,0.0,14.372974,33.48
1220,2023-05-05,379468.13,807977.55,96.05,19.241999,10.642,15.02325,53628.543,45289.395,0.2,0.2,0.0,12.496719,27.0
1221,2023-05-06,335181.81,613489.1,89.52458333333334,19.342,9.342,14.131584,53814.734,43415.92,0.0,0.0,0.0,16.071491,33.48
1222,2023-05-07,287402.81,772689.6,66.9825,16.991999,7.1419997,12.156585,53998.992,47127.508,0.1,0.1,0.0,12.0694,28.08
1223,2023-05-08,377484.53,720027.97,96.3725,19.442,6.842,13.229499,54181.125,48171.465,0.0,0.0,0.0,15.034041,31.319998
1224,2023-05-09,382235.01,820859.15,94.63791666666667,15.342,10.292001,12.039917,54360.94,2083.6802,15.900002,15.900002,0.0,12.538134,26.28
1225,2023-05-10,442772.44,575641.93,107.89375,12.642,10.092,11.196167,54538.25,0.0,11.1,11.1,0.0,12.413476,30.960001
1226,2023-05-11,507119.82,426823.74,116.13541666666667,14.592,8.792001,11.689918,54712.836,17792.111,4.1000004,4.1000004,0.0,19.110542,44.28
1227,2023-05-12,403905.62,648578.99,100.50625000000001,14.692,8.292,11.554502,54884.5,26067.29,2.1000001,2.1000001,0.0,18.709612,39.6
1228,2023-05-13,259406.37,634169.54,78.35333333333334,16.292,6.942,11.746166,55053.02,43886.258,0.4,0.4,0.0,13.684735,29.16
1229,2023-05-14,272587.18,497322.51,72.0025,17.542,7.992,12.387834,55218.18,38769.734,5.2,5.2,0.0,12.096214,39.96
1230,2023-05-15,358038.49,603713.61,113.84041666666667,16.542,7.042,11.419084,55379.773,25627.688,0.8,0.8,0.0,20.991426,46.079998
1231,2023-05-16,332712.43,865017.62,79.29541666666667,12.542001,5.842,9.344084,55537.555,19100.594,0.1,0.1,0.0,14.587776,34.2
1232,2023-05-17,325017.77999999997,809386.74,78.58375,14.692,5.342,10.394084,55691.492,50515.785,0.0,0.0,0.0,15.937878,36.719997
1233,2023-05-18,262843.54,599442.6799999999,86.73416666666667,16.792,7.542,12.569084,55842.848,29261.6,0.0,0.0,0.0,16.808569,37.079998
1234,2023-05-19,252252.54,667205.04,87.28458333333333,22.142,10.892,16.271166,55991.734,44842.3,0.1,0.1,0.0,20.523155,43.56
1235,2023-05-20,196905.17,790691.54,46.80916666666667,24.991999,14.142,19.537834,56138.0,50532.95,0.0,0.0,0.0,20.304129,45.36
1236,2023-05-21,215596.85,733268.93,28.464166666666667,24.842,13.342,19.398249,56281.496,50501.086,0.0,0.0,0.0,11.874544,24.48
1237,2023-05-22,318654.35,715785.36,97.33125,20.792,12.692,16.510748,56422.047,47359.09,0.4,0.4,0.0,21.252197,46.8
1238,2023-05-23,318821.32,833755.8099999999,72.78541666666666,13.942,8.892,11.421166,56559.492,17890.984,0.0,0.0,0.0,13.684735,26.64
1239,2023-05-24,382100.93,582295.37,102.27333333333333,21.342,7.3919997,14.556583,56693.67,50975.13,0.0,0.0,0.0,13.0447235,29.88
1240,2023-05-25,320920.08,708176.29,81.64999999999999,21.592,9.642,15.76075,56824.414,49715.562,0.0,0.0,0.0,18.359999,39.96
1241,2023-05-26,251820.87,774703.23,69.98416666666667,21.142,11.242001,15.650333,56951.543,51639.344,0.0,0.0,0.0,14.05845,31.68
1242,2023-05-27,219611.35,640612.09,62.67166666666666,22.892,8.542001,16.09825,57074.88,51526.812,0.0,0.0,0.0,11.966953,27.0
1243,2023-05-28,190646.53,640937.99,26.55333333333333,23.692,10.392,17.514915,57194.26,51680.027,0.0,0.0,0.0,15.315873,32.760002
1244,2023-05-29,179894.04,759388.45,21.4525,22.991999,12.292001,17.481583,57309.492,50302.387,0.0,0.0,0.0,17.399586,37.079998
1245,2023-05-30,257041.03,681099.0,87.73875,22.991999,10.442,17.364916,57420.4,51999.934,0.0,0.0,0.0,17.462784,40.68
1246,2023-05-31,255572.16,765601.15,72.31750000000001,26.592,10.842,19.408665,57526.816,48077.258,0.0,0.0,0.0,13.202726,27.72
1247,2023-06-01,264305.93,794227.71,72.90041666666666,22.792,10.642,17.206585,57628.543,51646.17,0.0,0.0,0.0,17.148247,39.6
1248,2023-06-02,225839.18,720742.82,81.01666666666667,21.491999,10.342,16.169085,57725.395,52541.668,0.0,0.0,0.0,17.64,39.96
1249,2023-06-03,194415.29,715478.99,56.36708333333333,22.991999,9.442,17.227415,57817.2,51663.58,0.0,0.0,0.0,14.33234,33.48
1250,2023-06-04,189572.46,634855.97,49.67291666666667,21.842,12.492001,16.962833,57903.773,50233.77,3.8,3.8,0.0,20.478907,46.079998
1251,2023-06-05,283095.82,607512.21,90.75708333333334,19.142,11.742001,15.962833,57984.926,34230.945,1.4000001,1.4000001,0.0,10.931203,28.8
1252,2023-06-06,335505.86,549977.57,98.13916666666667,23.741999,10.992001,17.54408,58060.594,52115.676,1.2,1.2,0.0,13.513193,34.2
1253,2023-06-07,377519.75,540254.37,100.93083333333334,23.692,13.492001,18.125332,58131.383,48983.72,8.3,8.3,0.0,16.24394,38.16
1254,2023-06-08,276733.73,591541.85,84.51791666666666,25.542,12.342,19.406584,58197.375,49450.97,0.0,0.0,0.0,21.194187,44.28
1255,2023-06-09,265760.52,732123.99,86.68374999999999,24.442,14.592,19.781584,58258.527,51984.77,5.8,5.8,0.0,18.888851,43.92
1256,2023-06-10,201333.53,817739.5,55.1275,25.292,14.242001,19.871164,58314.742,52959.754,0.0,0.0,0.0,18.782204,41.399998
1257,2023-06-11,199671.32,841824.09,40.74666666666666,24.042,13.442,18.921167,58366.008,52994.277,0.0,0.0,0.0,18.692286,39.96
1258,2023-06-12,295991.98,819983.62,96.39875,23.342,10.992001,17.723251,58412.246,53117.383,0.0,0.0,0.0,16.904673,37.8
1259,2023-06-13,306247.43,853711.63,90.02708333333334,22.442,11.342,17.162832,58453.402,51023.83,0.0,0.0,0.0,13.896187,32.760002
1260,2023-06-14,346106.69,723640.94,102.93958333333335,23.292,10.142,17.241999,58489.434,52825.973,0.3,0.3,0.0,14.917212,33.12
1261,2023-06-15,431407.21,563543.53,120.30833333333334,22.092,8.542001,16.544083,58520.297,50436.45,0.5,0.5,0.0,20.61766,45.719997
1262,2023-06-16,472577.45,540876.56,127.52,24.892,10.792001,18.491999,58545.957,52579.277,0.0,0.0,0.0,17.31746,39.6
1263,2023-06-17,291691.7,513227.68,104.53833333333334,27.692,11.192,20.964916,58566.35,53159.074,0.0,0.0,0.0,7.968939,20.519999
1264,2023-06-18,285943.29,514153.85,93.02458333333334,28.042,14.992001,22.352417,58581.465,48991.64,0.0,0.0,0.0,10.97262,30.960001
1265,2023-06-19,420542.84,643335.78,116.97291666666666,30.292,17.292,24.181581,58591.254,44659.645,0.8,0.8,0.0,11.304229,31.319998
1266,2023-06-20,509943.82,574689.22,121.1475,28.991999,18.792,23.212835,58595.7,49136.652,0.7,0.7,0.0,19.011953,40.32
1267,2023-06-21,500618.96,614181.61,123.46916666666668,32.392002,17.192,23.785746,58594.766,43200.0,1.6000001,1.6000001,0.0,14.565548,34.92
1268,2023-06-22,526788.01,613774.28,125.71125,19.542,15.842,17.596167,58588.44,7319.816,3.2999992,3.2999992,0.0,31.353085,65.159996
1269,2023-06-23,403725.68,671543.9400000001,106.40625,25.142,14.442,19.642,58576.7,53110.03,0.0,0.0,0.0,13.830749,30.599998
1270,2023-06-24,269755.65,557594.39,81.81708333333334,27.792,12.442,20.521166,58559.53,53157.48,0.0,0.0,0.0,13.084402,29.16
1271,2023-06-25,244617.16,531221.66,75.48333333333333,30.542,15.292001,22.891998,58536.914,53140.387,0.0,0.0,0.0,20.570463,43.199997
1272,2023-06-26,287976.99,884807.39,97.48958333333333,21.142,15.442,18.383665,58508.816,25164.105,0.0,0.0,0.0,17.906157,39.239998
1273,2023-06-27,354312.31,790876.25,101.94625,21.892,11.942,17.31075,58474.902,47900.926,1.1,1.1,0.0,14.654254,32.760002
1274,2023-06-28,457457.34,579156.35,112.51583333333333,25.942,10.842,19.719082,58435.258,41559.35,0.1,0.1,0.0,8.4963045,20.880001
1275,2023-06-29,515204.24,475187.04,118.08083333333333,25.092,16.242,19.464914,58389.965,48816.78,7.2999997,7.2999997,0.0,17.373497,37.44
1276,2023-06-30,450727.23,431945.73,110.02666666666666,23.491999,13.392,18.914915,58339.168,41093.383,0.1,0.1,0.0,18.430452,44.639996
1277,2023-07-01,182339.71,831923.36,66.41458333333334,22.042,14.142,18.352415,58282.984,49121.95,0.0,0.0,0.0,24.48,52.92
1278,2023-07-02,183483.62,940768.39,-53.87083333333334,22.892,12.892,18.156582,58221.57,50528.617,0.0,0.0,0.0,24.36591,51.839996
1279,2023-07-03,243714.98,982108.9199999999,53.22083333333333,24.192,14.192,19.460747,58155.03,53030.5,0.0,0.0,0.0,17.902534,39.239998
1280,2023-07-04,296650.19,917262.98,85.12333333333333,22.392,12.992001,17.587833,58083.508,47681.125,3.6999998,3.6999998,0.0,24.149532,50.039997
1281,2023-07-05,272527.4,1063724.66,69.79916666666666,22.392,9.142,17.17325,58007.133,52985.344,0.3,0.3,0.0,10.041354,27.0
1282,2023-07-06,375084.27,686886.3,107.20458333333333,27.342,9.942,19.8295,57926.06,52959.375,0.0,0.0,0.0,10.446206,19.08
1283,2023-07-07,352769.98,594300.43,102.96791666666667,29.192,12.492001,22.023247,57840.41,52930.562,0.0,0.0,0.0,11.183201,17.28
1284,2023-07-08,252882.82,696180.66,82.19166666666666,31.491999,14.842,24.391998,57750.336,52899.574,0.0,0.0,0.0,9.531505,17.28
1285,2023-07-09,270092.13,635150.85,89.33208333333333,28.542,17.442,23.417,57655.95,52866.188,5.2999997,5.2999997,0.0,20.192118,46.44
1286,2023-07-10,395728.43,587011.8,113.98625,32.542,15.542001,24.650331,57557.41,47389.434,0.0,0.0,0.0,8.473393,22.319998
1287,2023-07-11,372274.79,681964.56,105.95791666666668,27.542,18.392,23.233665,57454.867,43200.0,7.2999997,7.2999997,0.0,24.826952,51.12
1288,2023-07-12,332876.59,832047.51,87.5075,26.092,16.242,20.592,57348.434,48635.47,0.0,0.0,0.0,25.171696,52.56
1289,2023-07-13,347099.01,738927.67,97.71,25.942,12.542001,20.352415,57238.266,51169.383,0.0,0.0,0.0,8.12197,20.880001
1290,2023-07-14,343173.36,563604.4400000001,96.96708333333333,33.392002,15.092,24.846169,57124.49,51776.785,0.0,0.0,0.0,15.034041,29.16
1291,2023-07-15,208291.33,865518.78,33.32375,25.792,18.842,21.537832,57007.234,45326.996,5.8999996,5.8999996,0.0,19.652176,38.16
1292,2023-07-16,217144.55,860555.45,14.529583333333333,25.842,16.642,21.312832,56886.477,37141.566,7.3999996,7.3999996,0.0,19.45333,41.760002
1293,2023-07-17,296200.97000000003,837641.37,81.91875,27.342,12.792001,20.864914,56761.14,50478.28,0.0,0.0,0.0,10.853866,27.0
1294,2023-07-18,384583.0,602240.59,106.46458333333334,27.892,13.692,21.039917,56631.203,49400.64,1.5000001,1.5000001,0.0,18.057508,45.719997
1295,2023-07-19,421116.8,528096.69,97.31708333333334,23.692,14.592,19.425331,56496.906,51802.65,0.3,0.3,0.0,17.313717,38.88
1296,2023-07-20,381034.15,628772.8200000001,96.50875,26.392,13.242001,18.596167,56358.45,44086.473,3.5000002,3.5000002,0.0,17.533146,42.48
1297,2023-07-21,398570.66,455073.67,104.39999999999999,22.442,12.442,17.717001,56216.062,51348.91,0.5,0.5,0.0,15.463244,34.92
1298,2023-07-22,226274.14,648160.92,76.73416666666667,27.991999,12.842,21.06075,56069.96,44342.42,0.0,0.0,0.0,24.162947,51.839996
1299,2023-07-23,198525.47,852213.11,30.923333333333332,26.092,16.892,19.846167,55920.355,33404.754,7.9,7.9,0.0,19.110542,45.36
1300,2023-07-24,285084.92,727446.52,90.52999999999999,19.792,13.392,16.633665,55767.45,30742.953,8.099999,8.099999,0.0,19.022177,40.32
